mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_imputation,param_model,param_model__C,param_model__dual,param_model__loss,param_model__max_iter,param_model__penalty,param_oversampling,param_oversampling__k_neighbors,param_oversampling__random_state,param_oversampling__sampling_strategy,param_scaler,param_oversampling__shrinkage,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1.3686838150024414,0.2820327672441003,4.51402735710144,0.20082457695482145,,LinearSVC(),1.2708997928295686e-05,False,squared_hinge,2548,l2,SMOTE(),11,61176,0.3906828940409829,,,0.36077705827937095,0.34527972027972026,0.3664192949907235,0.38495188101487315,0.36435698864117194,0.014187677478131568,180
25.528747141361237,6.355602194745377,2.151718318462372,0.8641400109974395,,LinearSVC(),21.462927935553797,False,squared_hinge,1968,l2,SMOTE(),4,61176,0.7514657430940798,StandardScaler(),,0.4739776951672863,0.41403785488958983,0.45931758530183725,0.4345917471466198,0.4454812206263333,0.022971503706857715,112
5.041361570358276,2.154401545318992,4.10601270198822,1.4346796950415321,,LinearSVC(),1793.472057288784,False,squared_hinge,1664,l2,SMOTE(),24,61176,0.5198971795150598,,,0.47818012999071485,0.41387959866220736,0.4545454545454546,0.44022242817423546,0.44670690284315306,0.023300682561847003,103
111.74766969680786,5.806358471397674,3.1308637261390686,1.5621789113847038,,LinearSVC(),1483.6387717630826,False,squared_hinge,483,l1,SMOTE(),18,61176,0.674416537852627,StandardScaler(),,0.4782608695652174,0.41739894551845336,0.4481327800829875,0.44321329639889195,0.44675147289138756,0.021615039002840276,102
3.486664295196533,0.34668998327874206,5.243283331394196,0.6636822915242855,,LinearSVC(),0.21867644990131083,False,squared_hinge,185,l1,SMOTE(),1,61176,0.6716142889232595,,,0.4781533388293487,0.4197838736492103,0.45837231057062683,0.43720930232558136,0.4483797063436918,0.02195917179702889,86
4.687592267990112,0.9323730316758502,5.053299725055695,0.2477738029121091,,LinearSVC(),1.1366698527723732e-05,False,squared_hinge,117,l2,SMOTE(),1,61176,0.43952171013218877,StandardScaler(),,0.4526889040163376,0.41376306620209063,0.45708955223880593,0.423572744014733,0.4367785666179918,0.018505282914894918,139
40.47457218170166,2.0586408286054385,2.5076102018356323,0.7921593574028548,,LinearSVC(),2.202713002048241,False,squared_hinge,230,l1,SMOTE(),9,61176,0.4119977352098363,StandardScaler(),,0.4746543778801843,0.4180602006688963,0.4557405784399649,0.4473684210526316,0.4489558945104193,0.020393062260596267,79
2.8160901069641113,1.072049358248609,3.4732242822647095,0.6214145345079423,,LinearSVC(),238.17094891190263,False,squared_hinge,1927,l2,SMOTE(),5,61176,0.2529739322911478,,,0.472027972027972,0.425065731814198,0.46174142480211083,0.4391052195526098,0.44948508704922263,0.018455663342315555,73
2.2707977890968323,1.0072058116529117,3.5136964321136475,0.6647529349065767,,LinearSVC(),20.21543716848276,False,squared_hinge,1928,l2,SMOTE(),3,61176,0.16124994097497744,,,0.4819277108433736,0.40646853146853146,0.45748613678373384,0.44510385756676557,0.44774655916560113,0.02726751705096679,91
37.61852830648422,6.191948461894057,3.519087076187134,1.4226925571119131,,LinearSVC(),0.01817845626250481,False,squared_hinge,2995,l2,SMOTE(),1,61176,0.6883608041299063,StandardScaler(),,0.46849087893864005,0.40731504571903576,0.44901777362020573,0.4380242311276794,0.44071198235139025,0.02215419061527813,133
2.9249585270881653,0.10890145955093086,6.8070197105407715,0.5048290628816076,,LinearSVC(),446.80109783834683,False,squared_hinge,50,l1,SMOTE(),1,61176,1.0,,,0.47432550043516103,0.4094665664913599,0.45013239187996473,0.43680297397769513,0.44268185819604516,0.02342353212590107,126
1.2891643643379211,0.3497265843705427,5.249837219715118,0.25480604385520694,,LinearSVC(),19.002541832783024,False,squared_hinge,50,l1,SMOTE(),25,61176,0.1,,,0.47933884297520657,0.4,0.4692691029900332,0.44435215946843853,0.4482400263584196,0.03062504739162884,88
4.542379677295685,0.609341972556692,4.145609617233276,0.6520266475625532,,LinearSVC(),0.0009586593356089116,False,squared_hinge,50,l2,SMOTE(),3,61176,0.1,StandardScaler(),,0.4817275747508305,0.4104183109707971,0.47095070422535207,0.450261780104712,0.4533395925129229,0.027238475222220046,46
313.7671573162079,107.93344506010327,2.2882161736488342,1.3639096995405822,,LinearSVC(),100000.0,False,squared_hinge,5000,l1,SMOTE(),1,61176,0.28611108816286396,StandardScaler(),,0.4855643044619422,0.406015037593985,0.4511627906976745,0.43264503441494595,0.44384679179213693,0.02894216516342562,123
8.21333110332489,2.8057392674606594,1.9144761562347412,0.5352748575681181,,LinearSVC(),100000.0,False,squared_hinge,50,l2,SMOTE(),4,61176,0.11832128362214692,StandardScaler(),,0.4859894921190893,0.406301824212272,0.44493392070484583,0.4468718967229394,0.4460242834397867,0.028182436955634695,109
14.262187600135803,4.294731018937812,1.6290281414985657,0.3833320982805052,,LinearSVC(),100000.0,False,squared_hinge,5000,l1,SMOTE(),1,61176,0.1,,,0.47867711053089645,0.4137931034482758,0.45374449339207057,0.4398148148148148,0.4465073805465144,0.023464237105331284,107
27.20276015996933,3.852543660964749,2.3082761764526367,0.7890316726751644,,LinearSVC(),0.04624041477627444,False,squared_hinge,50,l2,SMOTE(),17,61176,0.9845822813996382,StandardScaler(),,0.47224523612261815,0.41873963515754564,0.44949026876737713,0.4398148148148148,0.44507248871558897,0.01922847688708355,120
